Date,Region,District,Crop,Seed_Price_Per_Kg,Fertilizer_Price_Per_Kg,Herbicide_Price_Per_Litre,Pesticide_Price_Per_Litre,Labor_Cost_Per_Day,Rainfall_Index,Soil_Fertility_Index
2020-02-01,Northern,Kitgum,Maize,3610,2380,12008,15874,7360,39,0.52
2020-02-01,Western,Fort Portal,Cotton,4218,3298,13497,19826,7602,73,0.64
2020-02-01,Western,Hoima,Groundnuts,4246,3033,16104,14729,6484,85,0.65
2020-02-01,Western,Kabale,Groundnuts,4592,3290,13575,17106,8107,79,0.72
2020-02-01,Western,Kasese,Groundnuts,4500,3209,14348,20697,7265,76,0.7
2020-02-01,Western,Kabale,Maize,4401,2980,12003,17207,8544,77,0.72
2020-02-01,Western,Hoima,Beans,6056,2797,12262,15218,7445,85,0.75
2020-02-01,Western,Fort Portal,Beans,5139,2643,11589,13067,8494,64,0.73
2020-02-01,Western,Mbarara,Beans,5701,3074,10713,15952,9070,98,0.72
2020-02-01,Western,Hoima,Coffee,6709,3006,19580,20787,8876,63,0.94
2020-02-01,Western,Mbarara,Coffee,6739,4109,16940,23717,7818,142,0.77
2020-02-01,Western,Kasese,Coffee,7180,3898,19757,23975,8891,73,0.86
2020-02-01,Western,Mbarara,Rice,4401,3176,17990,15803,7924,111,0.78
2020-02-01,Western,Kabale,Rice,3621,2901,18963,17822,7180,121,0.73
2020-02-01,Western,Kasese,Rice,3341,3578,14632,18159,6780,81,0.74
2020-02-01,Western,Mbarara,Cassava,3585,3120,14427,22179,8496,68,0.78
2020-02-01,Western,Kasese,Cassava,4129,3117,18558,20041,7039,66,0.75
2020-02-01,Western,Fort Portal,Cassava,3987,3141,16130,21383,7134,78,0.77
2020-02-01,Western,Kasese,Matooke,3516,3463,15906,20720,6043,97,0.82
2020-02-01,Western,Fort Portal,Matooke,3819,3188,16176,17228,7958,97,0.84
2020-02-01,Western,Hoima,Maize,3647,2925,10469,14168,8548,87,0.87
2020-02-01,Western,Mbarara,Sunflower,4731,3554,14763,19052,6039,110,0.74
2020-02-01,Eastern,Iganga,Sunflower,3586,3489,18188,20859,8254,54,0.67
2020-02-01,Eastern,Soroti,Sunflower,3445,2932,17702,16058,6139,67,0.85
2020-02-01,Central,Luweero,Groundnuts,5737,3482,17322,25186,10098,70,0.84
2020-02-01,Central,Mukono,Groundnuts,5354,3542,18503,24776,9867,83,0.81
2020-02-01,Central,Kampala,Groundnuts,5272,4263,21604,25367,8995,97,0.74
2020-02-01,Central,Mukono,Sorghum,4935,4957,20927,23644,8956,71,0.85
2020-02-01,Central,Kampala,Sorghum,4686,4460,22290,27677,10330,105,0.9
2020-02-01,Central,Masaka,Sorghum,4947,3642,16994,25340,9967,66,0.88
2020-02-01,Central,Luweero,Matooke,5129,3932,22301,25685,10109,66,0.8
2020-02-01,Central,Kampala,Sweet Potatoes,4902,4249,18668,22863,9695,78,0.9
2020-02-01,Central,Masaka,Sweet Potatoes,5393,3959,22680,27334,10083,71,1.02
2020-02-01,Central,Masaka,Cotton,5495,4737,19604,21930,8458,115,0.82
2020-02-01,Central,Kampala,Cotton,5542,4627,19157,23968,10145,75,0.74
2020-02-01,Central,Mukono,Cotton,4716,4472,21115,23327,9391,53,0.71
2020-02-01,Central,Wakiso,Soybeans,5550,4298,20505,23864,8817,81,0.86
2020-02-01,Central,Masaka,Soybeans,5171,4376,23729,20732,9195,76,0.71
2020-02-01,Central,Luweero,Sweet Potatoes,4253,4180,21310,26015,9766,85,0.74
2020-02-01,Central,Mukono,Soybeans,5637,4448,16885,26230,9281,56,0.76
2020-02-01,Central,Wakiso,Matooke,4620,4581,22415,28187,9641,72,0.76
2020-02-01,Central,Kampala,Cassava,4800,4592,23030,26398,9436,75,0.84
2020-02-01,Eastern,Jinja,Sunflower,4203,2755,15062,20631,7626,59,0.55
2020-02-01,Central,Wakiso,Maize,7082,3965,16011,20127,12203,70,0.78
2020-02-01,Central,Kampala,Maize,6057,3782,16921,16893,12499,79,0.76
2020-02-01,Central,Luweero,Maize,4792,4391,16439,21433,10159,97,0.82
2020-02-01,Central,Luweero,Beans,6884,3743,14803,17115,9138,91,0.74
2020-02-01,Central,Mukono,Beans,6812,3104,13397,14996,11324,79,0.91
2020-02-01,Central,Mukono,Cassava,5781,4766,20750,26403,10401,77,0.76
2020-02-01,Central,Kampala,Beans,6727,3965,15197,20560,9977,57,0.63
2020-02-01,Central,Wakiso,Coffee,9536,5790,26718,25850,11850,41,0.75
2020-02-01,Central,Masaka,Coffee,7466,4731,21562,21977,14190,90,0.89
2020-02-01,Central,Luweero,Rice,4898,3436,20140,27632,10369,82,0.88
2020-02-01,Central,Kampala,Rice,6031,3738,20919,23987,10533,69,0.69
2020-02-01,Central,Masaka,Rice,5973,4725,21096,24112,9657,59,0.82
2020-02-01,Central,Wakiso,Cassava,5340,3347,18695,25910,9504,100,0.75
2020-02-01,Central,Luweero,Coffee,8566,4399,27670,25317,10937,98,0.6
2020-02-01,Central,Wakiso,Sunflower,5217,4631,22493,23619,7530,55,0.95
2020-02-01,Central,Mukono,Matooke,5292,4418,20571,24270,10101,110,0.85
2020-02-01,Central,Luweero,Sunflower,4576,4148,21634,23788,9224,61,0.82
2020-02-01,Eastern,Tororo,Groundnuts,4850,3291,16543,18180,6743,49,0.83
2020-02-01,Eastern,Mbale,Groundnuts,3969,3463,13135,18286,6678,59,0.75
2020-02-01,Eastern,Iganga,Groundnuts,4493,3562,17796,19566,7889,59,0.73
2020-02-01,Eastern,Tororo,Sorghum,4302,2562,15994,20374,6507,52,0.55
2020-02-01,Eastern,Mbale,Sorghum,3417,3929,17277,17619,7363,44,0.76
2020-02-01,Eastern,Soroti,Sweet Potatoes,4512,3727,14213,16582,7197,47,0.76
2020-02-01,Eastern,Tororo,Sweet Potatoes,4714,4338,16290,20690,6481,65,0.82
2020-02-01,Eastern,Mbale,Sweet Potatoes,4692,3339,16495,21741,7382,56,0.65
2020-02-01,Eastern,Iganga,Cotton,4114,3459,16361,18834,7753,55,0.7
2020-02-01,Eastern,Jinja,Cotton,4388,3165,15759,19461,7398,53,0.7
2020-02-01,Eastern,Soroti,Cotton,4599,3557,17877,21691,8264,57,0.77
2020-02-01,Eastern,Iganga,Soybeans,3965,4342,15822,23676,8478,26,0.71
2020-02-01,Eastern,Soroti,Soybeans,4590,3297,16599,23301,9550,39,0.68
2020-02-01,Central,Masaka,Sunflower,5325,4260,18620,20537,7690,86,0.8
2020-02-01,Eastern,Mbale,Soybeans,5171,3129,15766,20148,7310,63,0.62
2020-02-01,Eastern,Mbale,Matooke,4382,3012,16095,23413,7108,67,0.74
2020-02-01,Eastern,Iganga,Matooke,3544,3177,14052,19422,6506,74,0.82
2020-02-01,Eastern,Soroti,Sorghum,3587,3302,16532,20821,7586,80,0.65
2020-02-01,Eastern,Iganga,Maize,4743,3132,12631,15505,8641,42,0.71
2020-02-01,Eastern,Jinja,Maize,4209,3043,11266,17097,8005,94,0.7
2020-02-01,Eastern,Soroti,Matooke,4902,3238,15712,17351,8817,44,0.75
2020-02-01,Eastern,Tororo,Maize,3873,3093,10864,17759,7679,67,0.7
2020-02-01,Eastern,Jinja,Beans,6030,3031,13362,14828,7758,35,0.65
2020-02-01,Eastern,Soroti,Beans,6061,2735,11098,12095,6902,54,0.74
2020-02-01,Eastern,Jinja,Coffee,7084,3986,18852,25468,8659,71,0.76
2020-02-01,Eastern,Iganga,Coffee,6452,3677,20036,22498,10916,61,0.71
2020-02-01,Eastern,Mbale,Beans,6925,2773,14732,13966,9944,77,0.73
2020-02-01,Eastern,Iganga,Rice,4459,3469,14239,21146,6327,52,0.69
2020-02-01,Eastern,Soroti,Rice,4208,3412,16731,19803,7379,53,0.65
2020-02-01,Eastern,Tororo,Rice,4239,3023,15188,21807,6951,53,0.57
2020-02-01,Eastern,Mbale,Cassava,3214,3414,14202,22971,8154,48,0.64
2020-02-01,Eastern,Jinja,Cassava,4285,3675,13231,18012,8020,71,0.53
2020-02-01,Eastern,Tororo,Cassava,4501,3508,13318,18479,8404,62,0.73
2020-02-01,Eastern,Tororo,Coffee,7622,4440,16771,23503,9703,56,0.75
2020-03-01,Northern,Kitgum,Groundnuts,4043,2903,12916,16319,7761,78,0.63
2020-03-01,Northern,Arua,Sweet Potatoes,4007,3385,17255,20144,6890,68,0.66
2020-03-01,Northern,Gulu,Sorghum,4654,3097,13689,18023,5781,115,0.59
2020-03-01,Northern,Nebbi,Sorghum,4162,3219,15646,18825,6841,97,0.54
2020-03-01,Northern,Kitgum,Sorghum,4067,2989,14346,18684,7072,68,0.62
2020-03-01,Northern,Gulu,Sweet Potatoes,4053,3329,15207,19133,5911,86,0.63
2020-03-01,Northern,Kitgum,Sweet Potatoes,4169,3860,12560,19173,6286,64,0.64
2020-03-01,Northern,Kitgum,Sunflower,4439,3258,13797,17766,6185,73,0.67
2020-03-01,Northern,Lira,Cotton,4118,3348,15962,19620,7334,96,0.64
2020-03-01,Northern,Gulu,Cotton,3279,3621,15239,13804,5936,74,0.62
2020-03-01,Northern,Gulu,Soybeans,3602,3048,13786,16900,6825,94,0.74
2020-03-01,Northern,Kitgum,Soybeans,3873,2719,12363,18273,6506,73,0.53
2020-03-01,Northern,Lira,Soybeans,3803,3776,15861,18704,7356,73,0.57
2020-03-01,Northern,Gulu,Groundnuts,4316,2959,14139,14329,6576,74,0.58
2020-03-01,Northern,Nebbi,Cotton,3645,3843,14120,20556,7408,86,0.65
2020-03-01,Northern,Lira,Groundnuts,4541,2681,14127,19259,6678,81,0.66
2020-03-01,Northern,Kitgum,Maize,4776,2727,11356,15120,8964,93,0.65
2020-03-01,Northern,Gulu,Matooke,3671,3042,14116,20867,6753,77,0.6
2020-03-01,Northern,Lira,Sunflower,4665,3584,13677,21200,5857,84,0.52
2020-03-01,Northern,Gulu,Maize,4972,3344,13817,15413,6658,76,0.6
2020-03-01,Northern,Kitgum,Beans,4719,2788,11801,11631,6848,121,0.67
2020-03-01,Northern,Nebbi,Beans,4995,3102,11125,14106,7623,88,0.57
2020-03-01,Northern,Gulu,Beans,5740,2419,10933,10330,7208,67,0.64
2020-03-01,Northern,Arua,Coffee,6769,3557,19098,23417,9782,70,0.54
2020-03-01,Northern,Kitgum,Coffee,6328,3155,17283,21222,9180,71,0.62
2020-03-01,Northern,Gulu,Coffee,6090,3875,15598,24200,8555,77,0.67
2020-03-01,Northern,Nebbi,Rice,3623,3219,13528,18117,5697,64,0.5
2020-03-01,Northern,Arua,Rice,4034,3449,14470,17939,7309,59,0.7
2020-03-01,Northern,Lira,Rice,3400,2804,17138,14821,5921,57,0.62
2020-03-01,Northern,Kitgum,Cassava,3853,3211,14307,18923,6056,63,0.57
2020-03-01,Northern,Gulu,Cassava,4060,3322,14348,16560,5643,58,0.55
2020-03-01,Northern,Arua,Cassava,4255,3151,15470,18350,6906,111,0.62
2020-03-01,Northern,Kitgum,Matooke,4223,2537,12831,19776,6801,95,0.64
2020-03-01,Northern,Arua,Matooke,3370,2877,14373,16978,8475,66,0.6
2020-03-01,Northern,Arua,Sunflower,4254,3069,13643,19264,6511,51,0.66
2020-03-01,Western,Hoima,Sunflower,4127,3475,15755,20323,8027,120,0.77
2020-03-01,Western,Kasese,Maize,4355,3327,10649,13974,6922,127,0.62
2020-03-01,Western,Kabale,Sorghum,4377,3133,16455,13584,7795,99,0.81
2020-03-01,Western,Fort Portal,Sorghum,4372,4202,15450,19976,6972,144,0.78
2020-03-01,Western,Kasese,Sorghum,3556,3095,12783,19447,8209,135,0.8
2020-03-01,Western,Fort Portal,Sweet Potatoes,5557,2493,18918,18382,7404,128,0.65
2020-03-01,Western,Kasese,Sweet Potatoes,5020,3760,13897,19518,7439,120,0.94
2020-03-01,Western,Mbarara,Sweet Potatoes,4557,3320,14176,17383,6608,120,0.64
2020-03-01,Western,Hoima,Groundnuts,3973,3227,13777,17222,9135,113,0.78
2020-03-01,Western,Kasese,Cotton,3885,3470,17477,20936,8027,182,0.7
2020-03-01,Western,Mbarara,Cotton,4507,3233,13453,17304,7222,111,0.69
2020-03-01,Western,Hoima,Soybeans,4888,3432,14765,18502,7734,104,0.79
2020-03-01,Western,Mbarara,Soybeans,4470,3548,16639,18747,7007,145,0.69
2020-03-01,Western,Kabale,Soybeans,5154,3502,15583,20163,6955,101,0.79
2020-03-01,Western,Kabale,Sunflower,4505,3814,15780,21203,6746,159,0.7
2020-03-01,Northern,Lira,Maize,3844,3020,12380,15551,8687,68,0.63
2020-03-01,Western,Kabale,Cotton,4399,3502,15591,18862,7285,149,0.78
2020-03-01,Western,Mbarara,Groundnuts,4163,3520,16672,20422,7740,129,0.75
2020-03-01,Western,Fort Portal,Groundnuts,4283,3680,12998,17825,9144,154,0.72
2020-03-01,Western,Hoima,Matooke,4211,3558,14660,15801,8039,107,0.89
2020-03-01,Western,Mbarara,Maize,4288,3081,12199,15928,8155,111,0.92
2020-03-01,Western,Kasese,Beans,5229,2895,10918,12179,6557,134,0.84
2020-03-01,Western,Kabale,Beans,5848,3091,13787,12118,8917,121,0.65
2020-03-01,Western,Mbarara,Beans,5873,3016,13375,10595,7082,174,0.69
2020-03-01,Western,Hoima,Coffee,7279,3746,17777,22048,10313,161,0.7
2020-03-01,Western,Mbarara,Coffee,7277,3922,21903,21064,8852,119,0.78
2020-03-01,Western,Fort Portal,Coffee,6890,3135,18935,23191,10365,131,0.83
2020-03-01,Western,Fort Portal,Rice,3494,3182,16284,15035,6658,130,0.81
2020-03-01,Western,Kabale,Rice,4388,3936,15164,19465,6162,146,0.72
2020-03-01,Western,Mbarara,Rice,4094,3623,17167,17838,7287,139,0.72
2020-03-01,Western,Fort Portal,Cassava,4358,3925,15102,21118,7139,111,0.76
2020-03-01,Western,Mbarara,Cassava,3926,2679,17502,19044,7061,150,0.74
2020-03-01,Western,Kasese,Cassava,3529,3888,14391,18150,6806,157,0.87
2020-03-01,Western,Kabale,Matooke,4825,3986,18204,21085,7833,103,0.65
2020-03-01,Western,Mbarara,Matooke,3959,3650,13935,17140,6553,183,0.82
2020-03-01,Western,Kabale,Maize,4073,2967,12489,16008,9000,112,0.76
2020-03-01,Western,Kasese,Sunflower,4405,3441,15103,18179,8199,140,0.73
2020-03-01,Eastern,Iganga,Sunflower,5006,3856,12838,19940,7694,88,0.71
2020-03-01,Eastern,Mbale,Sunflower,5003,3457,14024,21201,6990,121,0.6
2020-03-01,Central,Wakiso,Groundnuts,5507,4312,19356,25151,10520,110,0.72
2020-03-01,Central,Luweero,Groundnuts,5855,4946,19247,25994,9396,79,0.88
2020-03-01,Central,Kampala,Groundnuts,4938,4467,22154,23004,8953,77,0.76
2020-03-01,Central,Wakiso,Sorghum,5310,4344,21770,23147,8056,120,0.85
2020-03-01,Central,Luweero,Sorghum,5617,3708,19255,21743,9620,137,0.71
2020-03-01,Central,Masaka,Sorghum,4938,5070,21489,25649,10569,147,0.68
2020-03-01,Central,Kampala,Matooke,4749,3766,20410,28736,8717,136,0.79
2020-03-01,Central,Masaka,Sweet Potatoes,4929,4704,19103,24042,9752,132,0.73
2020-03-01,Central,Wakiso,Sweet Potatoes,5601,4841,21252,25089,8142,122,0.79
2020-03-01,Central,Wakiso,Cotton,4599,4316,21462,24818,9048,160,0.83
2020-03-01,Central,Mukono,Cotton,6036,4060,15873,25124,7675,120,0.83
2020-03-01,Central,Kampala,Cotton,5066,4766,20791,24914,8946,140,0.72
2020-03-01,Central,Luweero,Soybeans,4830,4120,24755,24062,9522,153,0.91
2020-03-01,Central,Kampala,Soybeans,4733,4755,21107,25041,7976,158,0.84
2020-03-01,Central,Luweero,Sweet Potatoes,4352,4256,17860,25568,10480,161,0.81
2020-03-01,Central,Masaka,Soybeans,6041,4282,14084,20751,7217,124,0.82
2020-03-01,Central,Masaka,Matooke,6266,4881,17994,23550,8127,153,0.81
2020-03-01,Central,Mukono,Cassava,4974,4811,21657,27111,8806,164,0.81
2020-03-01,Central,Masaka,Maize,5648,3879,16256,17631,11323,169,0.84
2020-03-01,Central,Wakiso,Maize,4507,3926,13955,20896,10084,115,0.77
2020-03-01,Central,Kampala,Maize,6445,4444,16792,21936,9167,128,0.82
2020-03-01,Central,Mukono,Beans,7403,3891,15547,18356,9696,162,0.82
2020-03-01,Central,Luweero,Beans,6568,3773,13130,17895,9060,159,0.68
2020-03-01,Central,Wakiso,Beans,7745,4492,15552,17946,10837,191,0.78
2020-03-01,Central,Wakiso,Matooke,4460,4632,20551,23329,10445,183,0.8
2020-03-01,Central,Luweero,Coffee,8817,4568,21202,34733,10076,117,0.72
2020-03-01,Central,Masaka,Coffee,7973,4816,26625,29345,10995,133,0.93
2020-03-01,Central,Luweero,Rice,5047,4407,16852,21475,9774,167,0.73
2020-03-01,Central,Masaka,Rice,4918,3998,18707,25917,11161,144,0.89
2020-03-01,Central,Kampala,Rice,3947,5307,18041,22074,8879,209,0.84
2020-03-01,Central,Kampala,Cassava,5637,4141,20208,23035,8188,109,0.74
2020-03-01,Central,Wakiso,Cassava,4689,4104,21599,24581,7175,92,0.79
2020-03-01,Central,Kampala,Coffee,7378,5650,25270,34500,11450,136,0.94
2020-03-01,Central,Kampala,Sunflower,5868,4189,19963,18610,9224,153,0.84
2020-03-01,Eastern,Soroti,Sunflower,4334,2771,14553,15763,6556,70,0.65
2020-03-01,Central,Masaka,Sunflower,5597,4161,21123,26241,9584,101,0.77
2020-03-01,Eastern,Mbale,Groundnuts,4637,3270,13718,21859,7117,113,0.77
2020-03-01,Eastern,Tororo,Groundnuts,4494,3620,14628,18530,6239,120,0.68
2020-03-01,Eastern,Jinja,Sorghum,3582,3233,16219,20812,7617,130,0.79
2020-03-01,Eastern,Soroti,Sorghum,3744,3625,18261,19621,8052,82,0.49
2020-03-01,Central,Mukono,Sunflower,5925,4835,17310,24567,8528,137,0.74
2020-03-01,Eastern,Iganga,Sweet Potatoes,4531,3689,15306,19621,8677,112,0.81
2020-03-01,Eastern,Soroti,Groundnuts,3925,3799,14432,20225,6781,105,0.74
2020-03-01,Eastern,Tororo,Sweet Potatoes,4459,3342,15033,18969,7679,130,0.76
2020-03-01,Eastern,Mbale,Cotton,4729,3534,14539,19105,6736,131,0.63
2020-03-01,Eastern,Soroti,Cotton,4659,4058,18289,22517,7716,105,0.58
2020-03-01,Eastern,Tororo,Cotton,4687,2798,16033,22060,7304,110,0.79
2020-03-01,Eastern,Soroti,Soybeans,4070,3604,17689,20117,7568,50,0.76
2020-03-01,Eastern,Jinja,Soybeans,4248,3167,16648,21555,7777,110,0.73
2020-03-01,Eastern,Mbale,Soybeans,4122,3518,15904,19208,7306,91,0.89
2020-03-01,Eastern,Soroti,Sweet Potatoes,4471,3587,13385,19251,7516,133,0.73
2020-03-01,Eastern,Mbale,Matooke,3268,3585,13826,18808,6709,123,0.71
2020-03-01,Eastern,Mbale,Sorghum,4302,3435,15736,16209,7814,145,0.73
2020-03-01,Eastern,Iganga,Matooke,4456,3481,16380,17569,7481,103,0.69
2020-03-01,Eastern,Tororo,Matooke,4392,3540,16217,19530,7330,128,0.61
2020-03-01,Eastern,Tororo,Maize,4432,3194,11618,13334,7006,135,0.64
2020-03-01,Eastern,Soroti,Maize,3973,3573,11794,14469,8328,128,0.63
2020-03-01,Eastern,Iganga,Beans,5379,2323,12979,14624,8390,136,0.76
2020-03-01,Eastern,Tororo,Beans,6143,3266,11974,13984,8065,153,0.66
2020-03-01,Eastern,Jinja,Beans,5983,2988,12817,14544,8028,154,0.79
2020-03-01,Eastern,Tororo,Coffee,6762,3618,21640,19282,9076,79,0.7
2020-03-01,Eastern,Iganga,Maize,5310,3956,10382,14046,8314,66,0.61
2020-03-01,Eastern,Soroti,Coffee,6750,4706,24166,22459,9885,85,0.64
2020-03-01,Eastern,Jinja,Rice,4562,3485,16780,17254,7137,122,0.62
2020-03-01,Eastern,Iganga,Rice,4407,3502,16537,19110,8531,79,0.7
2020-03-01,Eastern,Mbale,Rice,3526,3537,16136,20308,9128,119,0.8
2020-03-01,Eastern,Mbale,Cassava,4646,2784,18570,19939,6588,117,0.69
2020-03-01,Eastern,Jinja,Cassava,4104,3220,18087,19033,7558,91,0.77
2020-03-01,Eastern,Iganga,Cassava,4699,3922,15051,18408,5928,117,0.66
2020-03-01,Eastern,Iganga,Coffee,6234,3948,21438,25456,8157,132,0.73
2020-04-01,Northern,Lira,Sorghum,3723,2673,13471,18126,7230,105,0.6
2020-04-01,Northern,Arua,Sorghum,4287,2991,16202,16271,7277,161,0.56
2020-04-01,Northern,Nebbi,Sorghum,3738,2828,13993,18922,6145,153,0.59
2020-04-01,Northern,Arua,Sweet Potatoes,4139,2951,14782,12433,6653,129,0.57
2020-04-01,Northern,Nebbi,Sweet Potatoes,3238,2847,11582,18746,8188,170,0.62
2020-04-01,Northern,Gulu,Sweet Potatoes,4146,3038,15691,15073,7129,114,0.55
2020-04-01,Northern,Nebbi,Soybeans,3300,3302,16033,18274,8140,95,0.65
2020-04-01,Northern,Lira,Cotton,4402,3107,15608,18081,7255,128,0.47
2020-04-01,Northern,Gulu,Cotton,3257,2416,13978,15340,6705,168,0.68
2020-04-01,Northern,Kitgum,Soybeans,4487,3303,14701,19580,7476,139,0.63
2020-04-01,Northern,Lira,Soybeans,3459,3006,15344,17517,6256,120,0.6
2020-04-01,Northern,Gulu,Sunflower,3563,3005,13446,20360,7501,150,0.62
2020-04-01,Northern,Arua,Sunflower,3677,2651,14102,16553,7383,175,0.65
2020-04-01,Northern,Kitgum,Cotton,4077,2812,16167,19128,6939,136,0.63
2020-04-01,Northern,Gulu,Groundnuts,4302,3470,13004,16966,6610,149,0.64
2020-04-01,Northern,Kitgum,Beans,5199,2053,9268,12494,7073,141,0.6
2020-04-01,Northern,Arua,Groundnuts,4292,3082,15285,15223,6514,144,0.62
2020-04-01,Northern,Lira,Sunflower,4248,3317,11439,17085,6008,169,0.67
2020-04-01,Northern,Nebbi,Beans,4892,3061,11980,13000,6518,148,0.62
2020-04-01,Northern,Lira,Beans,4369,2741,12631,12862,7791,100,0.57
2020-04-01,Northern,Nebbi,Coffee,6204,4028,20247,23251,8763,131,0.59
2020-04-01,Northern,Kitgum,Coffee,5288,3760,18391,22619,8391,82,0.57
2020-04-01,Northern,Arua,Coffee,6841,2851,14417,21296,9197,186,0.67
2020-04-01,Northern,Nebbi,Rice,3779,3293,11895,21518,7318,124,0.61
2020-04-01,Northern,Arua,Rice,4320,3203,14394,17785,7432,136,0.57
2020-04-01,Northern,Gulu,Rice,4466,3141,15721,15841,6719,77,0.68
2020-04-01,Northern,Gulu,Cassava,3599,2941,15100,16690,6999,139,0.55
2020-04-01,Northern,Kitgum,Cassava,3837,3055,14846,20695,7607,130,0.59
2020-04-01,Northern,Nebbi,Cassava,4503,3065,12403,19549,6198,87,0.61
2020-04-01,Northern,Kitgum,Matooke,4154,3284,16876,17593,5825,95,0.66
2020-04-01,Northern,Nebbi,Matooke,4032,3221,13259,16036,6450,132,0.6
2020-04-01,Northern,Arua,Matooke,4239,3281,14253,22017,6686,127,0.64
2020-04-01,Northern,Lira,Groundnuts,3460,2940,14018,17750,6622,138,0.59
2020-04-01,Western,Fort Portal,Maize,4482,3196,11469,11547,5277,269,0.69
2020-04-01,Western,Mbarara,Groundnuts,3475,3690,16645,23617,7101,147,0.6
2020-04-01,Western,Hoima,Maize,5422,2475,10199,16051,7869,139,0.75
2020-04-01,Western,Fort Portal,Sorghum,4318,3729,15027,20834,7927,85,0.77
2020-04-01,Western,Kabale,Sweet Potatoes,4762,3251,15327,15557,7636,192,0.73
2020-04-01,Western,Hoima,Sweet Potatoes,4073,3136,16505,16336,5813,179,0.76
2020-04-01,Western,Mbarara,Sweet Potatoes,3979,3872,14018,18051,7194,185,0.62
2020-04-01,Western,Mbarara,Cotton,4153,2531,14546,21974,7405,232,0.74
2020-04-01,Western,Hoima,Cotton,4505,2894,15879,17869,7379,158,0.87
2020-04-01,Western,Mbarara,Sorghum,3876,2978,16067,18994,7612,287,0.79
2020-04-01,Western,Kabale,Cotton,4468,3358,14763,19429,7945,184,0.72
2020-04-01,Western,Fort Portal,Soybeans,4092,3559,15994,17796,7029,202,0.56
2020-04-01,Western,Mbarara,Soybeans,3534,2766,17457,17746,6879,229,0.85
2020-04-01,Western,Mbarara,Sunflower,4280,2816,16111,16255,7460,202,0.62
2020-04-01,Western,Fort Portal,Sunflower,4466,3417,17705,19502,6698,146,0.72
2020-04-01,Western,Kasese,Sunflower,4013,3654,18642,19680,7438,227,0.91
2020-04-01,Northern,Lira,Maize,3938,2769,9840,14055,7788,99,0.56
2020-04-01,Western,Hoima,Soybeans,3490,3593,17149,17668,7502,142,0.75
2020-04-01,Western,Kasese,Sorghum,4371,3469,16844,23137,7981,216,0.68
2020-04-01,Western,Kabale,Groundnuts,4250,2851,16625,22012,7005,175,0.64
2020-04-01,Western,Kasese,Groundnuts,4145,3519,18719,21651,7664,189,0.74
2020-04-01,Western,Kasese,Beans,4533,3717,10203,13215,8534,227,0.81
2020-04-01,Western,Hoima,Beans,4478,2888,10507,11933,9641,160,0.68
2020-04-01,Western,Mbarara,Beans,5043,2734,11817,11003,7697,181,0.6
2020-04-01,Western,Kasese,Coffee,5747,3525,16873,22118,9748,137,0.81
2020-04-01,Western,Kabale,Coffee,6636,3361,17200,26225,7981,223,0.73
2020-04-01,Western,Mbarara,Coffee,5387,3423,19233,24904,10204,134,0.6
2020-04-01,Western,Hoima,Rice,4714,3604,12703,16892,7802,234,0.73
2020-04-01,Western,Kasese,Rice,4674,2674,13557,17138,7444,199,0.74
2020-04-01,Western,Fort Portal,Rice,4652,3454,15572,22045,7747,139,0.8
2020-04-01,Western,Kabale,Cassava,5219,3173,16833,17450,7748,162,0.71
2020-04-01,Western,Fort Portal,Cassava,4165,3491,16737,20611,7335,162,0.89
2020-04-01,Western,Kasese,Cassava,4112,3668,16512,20538,6527,154,0.79
2020-04-01,Western,Kasese,Matooke,4090,3570,14762,18210,7305,240,0.75
2020-04-01,Western,Fort Portal,Matooke,4108,3070,13498,19074,7490,220,0.67
2020-04-01,Western,Kabale,Matooke,3415,3656,14895,19147,7184,140,0.73
2020-04-01,Western,Kabale,Maize,3837,2848,9352,13956,8485,202,0.92
2020-04-01,Northern,Arua,Maize,3462,3226,10879,14639,7239,82,0.5
2020-04-01,Northern,Gulu,Maize,4601,2954,10485,15060,6971,158,0.54
2020-04-01,Central,Wakiso,Maize,6641,3743,16974,21836,11190,162,0.68
2020-04-01,Central,Kampala,Groundnuts,5292,3711,22252,16788,9263,215,0.84
2020-04-01,Central,Masaka,Sorghum,4777,4877,19238,24667,10593,116,0.73
2020-04-01,Central,Luweero,Sorghum,6284,4926,21985,22885,10041,191,0.8
2020-04-01,Central,Wakiso,Sorghum,5204,4156,21647,28638,10446,134,0.94
2020-04-01,Central,Masaka,Sweet Potatoes,6149,4007,19226,28445,8966,157,0.78
2020-04-01,Central,Wakiso,Sweet Potatoes,5616,4238,21263,22291,7222,158,0.86
2020-04-01,Central,Mukono,Groundnuts,5101,4720,23344,28919,7149,213,0.74
2020-04-01,Central,Luweero,Sweet Potatoes,4759,4763,23132,27342,7220,159,0.91
2020-04-01,Central,Masaka,Cotton,4692,4826,22386,23871,8415,117,0.76
